YMD,STN_ID,LAT,LON,ALTD,TA_DAVG,TMX_DD,TMX_OCUR_TMA,TMN_DD,TMN_OCUR_TMA,MRNG_TMN,MRNG_TMN_OCUR_TMA,DYTM_TMX,DYTM_TMX_OCUR_TMA,NGHT_TMN,NGHT_TMN_OCUR_TMA
20250321,425,37.46347,126.98154,113.0,10.4,18.7,1453,3.9,0506,3.9,0506,18.7,1453,4.5,0638
20250322,108,37.57142,126.96580,85.7,12.8,19.9,1504,6.1,0645,6.1,0645,19.9,1504,7.1,0615
20250322,400,37.49820,127.08162,12.7,13.8,21.7,1434,6.2,0519,6.2,0519,21.7,1434,6.6,0556
20250322,401,37.48462,127.02601,33.0,13.6,21.2,1320,5.9,0526,5.9,0526,21.2,1320,5.8,0556
20250322,402,37.55556,127.14498,55.3,13.6,20.9,1349,6.5,0544,6.5,0544,20.9,1349,6.6,0600
20250322,403,37.47426,127.12538,54.0,13.9,21.0,1319,8.7,0536,8.7,0536,21.0,1319,7.1,0644
20250322,404,37.57390,126.82953,9.3,12.7,20.2,1333,6.8,0559,6.8,0559,20.2,1333,5.6,0631
20250322,405,37.52823,126.87937,22.8,13.1,19.8,1507,8.3,0401,8.3,0401,19.8,1507,8.4,0539
20250322,406,37.66557,127.03042,56.6,12.3,21.6,1358,4.5,0646,4.5,0646,21.6,1358,4.9,0656
20250322,407,37.62186,127.09192,25.3,11.5,21.1,1544,1.9,0441,1.9,0441,21.1,1544,1.6,0619
20250322,408,37.58463,127.06036,54.0,13.4,19.9,1351,7.9,0428,7.9,0428,19.9,1351,8.2,0621
20250322,409,37.58551,127.08682,39.1,13.7,20.3,1350,8.4,0548,8.4,0548,20.3,1350,8.3,0623
20250322,410,37.49330,126.91746,41.8,12.3,19.7,1347,6.5,0540,6.5,0540,19.7,1347,6.8,0639
20250322,411,37.55165,126.92915,100.7,12.5,19.4,1407,7.8,0248,8.0,0551,19.4,1407,8.9,0634
20250322,412,37.57047,126.94078,103.1,12.5,20.2,1423,7.2,0417,7.2,0417,20.2,1423,7.5,0411
20250322,413,37.53344,127.08601,29.9,14.1,20.9,1331,8.2,0557,8.2,0557,20.9,1331,8.7,0629
20250322,414,37.61134,126.99981,128.6,12.4,19.0,1456,6.7,0559,6.7,0559,19.0,1456,7.2,0641
20250322,415,37.51955,126.97629,31.7,12.9,20.0,1402,6.1,0521,6.1,0521,20.0,1402,7.0,0540
20250322,416,37.64647,126.94273,55.0,10.7,20.2,1353,3.0,0502,3.0,0502,20.2,1353,2.2,0633
20250322,417,37.46551,126.90016,45.0,13.1,19.2,1416,8.4,0450,8.4,0450,19.2,1416,8.6,0628
20250322,418,37.52489,126.93904,10.7,13.4,19.9,1550,7.8,0612,7.8,0612,19.9,1550,8.5,0605
20250322,419,37.55236,126.98736,267.1,12.0,19.8,1349,7.1,0010,7.2,0304,19.8,1349,7.7,0646
20250322,421,37.54721,127.03885,34.7,13.4,19.7,1420,8.3,0456,8.3,0456,19.7,1420,8.8,0544
20250322,423,37.49328,126.82629,56.1,12.5,19.7,1445,7.1,0258,7.1,0301,19.7,1445,6.3,0641
20250322,424,37.63801,127.00981,69.8,11.7,20.1,1435,4.6,0605,4.6,0605,20.1,1435,5.3,0605
20250322,425,37.46347,126.98154,113.0,11.8,19.6,1505,4.5,0638,4.5,0638,19.6,1505,5.0,0635
20250323,108,37.57142,126.96580,85.7,15.2,24.0,1427,7.1,0615,7.1,0615,24.0,1427,12.5,0451
20250323,400,37.49820,127.08162,12.7,15.3,24.3,1354,6.6,0556,6.6,0556,24.3,1354,12.5,0407
20250323,401,37.48462,127.02601,33.0,15.1,24.4,1457,5.8,0556,5.8,0556,24.4,1457,11.8,0411
20250323,402,37.55556,127.14498,55.3,15.3,24.6,1430,6.6,0600,6.6,0600,24.6,1430,11.6,0506
20250323,403,37.47426,127.12538,54.0,15.6,24.0,1544,7.1,0644,7.1,0644,24.0,1544,14.2,0510
20250323,404,37.57390,126.82953,9.3,14.8,23.9,1410,5.6,0631,5.6,0631,23.9,1410,11.7,0425
20250323,405,37.52823,126.87937,22.8,15.3,22.6,1405,8.4,0539,8.4,0539,22.6,1405,13.4,0401
20250323,406,37.66557,127.03042,56.6,14.4,25.2,1449,4.9,0656,4.9,0656,25.2,1449,9.7,0551
20250323,407,37.62186,127.09192,25.3,13.0,24.3,1425,1.6,0619,1.6,0619,24.3,1425,7.7,0440
20250323,408,37.58463,127.06036,54.0,15.7,23.7,1407,8.2,0621,8.2,0621,23.7,1407,13.0,0601
20250323,409,37.58551,127.08682,39.1,15.9,23.6,1544,8.3,0623,8.3,0623,23.6,1544,13.7,0549
20250323,410,37.49330,126.91746,41.8,14.7,23.8,1418,6.8,0639,6.8,0639,23.8,1418,13.0,0428
20250323,411,37.55165,126.92915,100.7,15.2,23.3,1408,8.9,0634,8.9,0634,23.3,1408,13.3,0654
20250323,412,37.57047,126.94078,103.1,14.8,23.9,1436,7.5,0411,7.5,0411,23.9,1436,12.9,0734
20250323,413,37.53344,127.08601,29.9,16.0,25.3,1357,8.7,0629,8.7,0629,25.3,1357,14.1,0434
20250323,414,37.61134,126.99981,128.6,14.7,22.5,1510,7.2,0641,7.2,0641,22.5,1510,12.0,0506
20250323,415,37.51955,126.97629,31.7,15.0,24.2,1438,7.0,0540,7.0,0540,24.2,1438,12.8,0432
20250323,416,37.64647,126.94273,55.0,12.2,23.4,1446,2.2,0633,2.2,0633,23.4,1446,8.9,0423
20250323,417,37.46551,126.90016,45.0,15.6,23.3,1426,8.6,0628,8.6,0628,23.3,1426,14.0,0639
20250323,418,37.52489,126.93904,10.7,15.2,23.9,1446,8.5,0605,8.5,0605,23.9,1446,12.7,0311
20250323,419,37.55236,126.98736,267.1,14.3,24.1,1439,7.7,0646,7.7,0646,24.1,1439,12.5,0635
20250323,421,37.54721,127.03885,34.7,15.7,23.6,1441,8.8,0544,8.8,0544,23.6,1441,13.9,0432
20250323,423,37.49328,126.82629,56.1,14.8,23.4,1415,6.3,0641,6.3,0641,23.4,1415,11.7,0456
20250323,424,37.63801,127.00981,69.8,14.2,23.5,1449,5.3,0605,5.3,0605,23.5,1449,10.2,0458
20250323,425,37.46347,126.98154,113.0,14.2,23.1,1452,5.0,0635,5.0,0635,23.1,1452,12.1,2203
20250324,108,37.57142,126.96580,85.7,15.5,21.3,1349,11.7,2324,12.5,0451,21.3,1349,10.3,0653
20250324,400,37.49820,127.08162,12.7,16.1,21.5,1504,12.1,2358,12.5,0407,21.5,1504,10.9,0228
20250324,401,37.48462,127.02601,33.0,16.3,22.6,1419,11.5,2331,11.8,0411,22.6,1419,10.2,0233
20250324,402,37.55556,127.14498,55.3,15.8,21.7,1400,11.6,0506,11.6,0506,21.7,1400,10.8,0232
20250324,403,37.47426,127.12538,54.0,16.2,21.7,1501,11.6,2337,14.2,0510,21.7,1501,11.2,0630
20250324,404,37.57390,126.82953,9.3,14.7,20.8,1342,10.7,2345,11.7,0425,20.8,1342,10.2,0636
20250324,405,37.52823,126.87937,22.8,14.9,19.6,1402,10.9,2359,13.4,0401,19.6,1402,10.0,0649
20250324,406,37.66557,127.03042,56.6,15.3,22.1,1324,9.7,0551,9.7,0551,22.1,1324,10.4,0532
20250324,407,37.62186,127.09192,25.3,14.9,21.8,1408,7.7,0440,7.7,0440,21.8,1408,8.7,0322
20250324,408,37.58463,127.06036,54.0,15.7,21.2,1329,11.7,2352,13.0,0601,21.2,1329,10.7,0254
20250324,409,37.58551,127.08682,39.1,16.0,21.5,1357,11.8,2340,13.7,0549,21.5,1357,10.7,0608
20250324,410,37.49330,126.91746,41.8,14.6,20.7,1347,10.0,2335,13.0,0428,20.7,1347,8.9,0649
20250324,411,37.55165,126.92915,100.7,14.8,21.0,1312,10.3,2219,13.3,0654,21.0,1312,9.3,0627
20250324,412,37.57047,126.94078,103.1,14.7,21.1,1300,10.4,2222,12.9,0734,21.1,1300,9.1,0707
20250324,413,37.53344,127.08601,29.9,16.6,22.2,1438,12.4,2354,14.1,0434,22.2,1438,10.7,0616
20250324,414,37.61134,126.99981,128.6,14.7,20.0,1411,10.6,2339,12.0,0506,20.0,1411,10.0,0312
20250324,415,37.51955,126.97629,31.7,15.8,21.5,1416,11.7,2338,12.8,0432,21.5,1416,10.6,0648
20250324,416,37.64647,126.94273,55.0,14.0,20.9,1355,8.9,0423,8.9,0423,20.9,1355,6.5,0258
20250324,417,37.46551,126.90016,45.0,15.1,20.3,1341,10.8,2359,14.0,0639,20.3,1341,10.0,0622
20250324,418,37.52489,126.93904,10.7,15.6,21.0,1356,11.4,2358,12.7,0311,21.0,1356,10.8,0611
20250324,419,37.55236,126.98736,267.1,14.3,21.0,1340,9.4,2329,12.5,0635,21.0,1340,8.2,0227
20250324,421,37.54721,127.03885,34.7,15.6,20.9,1343,11.5,2344,13.9,0432,20.9,1343,10.5,0239
20250324,423,37.49328,126.82629,56.1,14.6,20.2,1352,11.0,2219,11.7,0456,20.2,1352,9.6,0617
20250324,424,37.63801,127.00981,69.8,14.9,20.5,1303,10.2,0458,10.2,0458,20.5,1303,10.3,0352
20250324,425,37.46347,126.98154,113.0,15.2,20.6,1313,10.1,2221,12.6,0512,20.6,1313,8.5,0338
20250325,108,37.57142,126.96580,85.7,12.7,21.4,1353,8.4,2353,10.3,0653,21.4,1353,6.0,0535
20250325,400,37.49820,127.08162,12.7,13.3,22.7,1401,8.9,2354,10.9,0535,22.7,1401,6.2,0413
20250325,401,37.48462,127.02601,33.0,12.8,22.2,1359,8.2,2308,10.2,0301,22.2,1359,5.2,0447
20250325,402,37.55556,127.14498,55.3,13.1,22.0,1407,9.2,2355,10.8,0310,22.0,1407,6.1,0531
20250325,403,37.47426,127.12538,54.0,13.4,22.5,1412,9.4,2339,11.2,0630,22.5,1412,6.4,0539
20250325,404,37.57390,126.82953,9.3,12.3,21.4,1348,8.4,2339,10.2,0636,21.4,1348,6.4,0546
20250325,405,37.52823,126.87937,22.8,12.3,20.9,1346,8.2,0000,10.0,0649,20.9,1346,7.2,0425
20250325,406,37.66557,127.03042,56.6,12.7,21.6,1405,7.9,2358,10.4,0532,21.6,1405,4.0,0601
20250325,407,37.62186,127.09192,25.3,13.1,22.2,1412,8.7,0322,8.7,0322,22.2,1412,1.9,0528
20250325,408,37.58463,127.06036,54.0,12.9,21.9,1407,9.1,2358,10.8,0630,21.9,1407,6.9,0630
20250325,409,37.58551,127.08682,39.1,13.0,21.8,1407,9.3,2340,10.7,0608,21.8,1407,7.1,0605
20250325,410,37.49330,126.91746,41.8,11.3,20.7,1355,6.8,2351,8.9,0649,20.7,1355,4.8,0604
20250325,411,37.55165,126.92915,100.7,11.8,21.5,1343,7.4,2351,9.3,0627,21.5,1343,6.5,0307
20250325,412,37.57047,126.94078,103.1,11.8,22.0,1347,7.1,2359,9.1,0707,22.0,1347,4.8,0425
20250325,413,37.53344,127.08601,29.9,13.3,22.9,1354,8.8,2339,10.7,0616,22.9,1354,7.0,0636
20250325,414,37.61134,126.99981,128.6,11.6,20.5,1407,7.6,2332,10.0,0312,20.5,1407,5.2,0414
20250325,415,37.51955,126.97629,31.7,12.7,21.8,1405,9.0,0000,10.6,0648,21.8,1405,6.5,0616
20250325,416,37.64647,126.94273,55.0,10.7,21.1,1356,5.4,2208,6.5,0302,21.1,1356,1.3,0623
20250325,417,37.46551,126.90016,45.0,12.0,20.9,1338,8.3,2358,10.0,0622,20.9,1338,6.7,0514
20250325,418,37.52489,126.93904,10.7,12.7,21.9,1400,8.8,2357,10.8,0611,21.9,1400,7.6,0440
20250325,419,37.55236,126.98736,267.1,10.9,21.5,1351,6.2,2310,8.2,0301,21.5,1351,5.2,0337
20250325,421,37.54721,127.03885,34.7,12.5,22.2,1350,8.8,2341,10.5,0301,22.2,1350,7.2,0444
20250325,423,37.49328,126.82629,56.1,12.0,20.8,1354,7.7,2353,9.6,0617,20.8,1354,5.9,0523
20250325,424,37.63801,127.00981,69.8,12.1,21.1,1402,6.8,2352,10.3,0352,21.1,1402,4.2,0553
20250325,425,37.46347,126.98154,113.0,11.1,21.4,1354,5.1,2357,8.5,0338,21.4,1354,3.3,0520
20250326,108,37.57142,126.96580,85.7,15.5,23.9,1639,6.0,0535,6.0,0535,23.9,1639,13.1,0740
20250326,400,37.49820,127.08162,12.7,15.1,25.3,1617,6.2,0413,6.2,0413,25.3,1617,13.2,0728
20250326,401,37.48462,127.02601,33.0,15.4,25.2,1619,5.2,0447,5.2,0447,25.2,1619,12.8,0744
20250326,402,37.55556,127.14498,55.3,15.0,22.8,1733,6.1,0531,6.1,0531,22.8,1733,13.2,0728
20250326,403,37.47426,127.12538,54.0,15.6,24.3,1645,6.4,0539,6.4,0539,24.3,1645,13.1,0744
20250326,404,37.57390,126.82953,9.3,15.4,24.4,1725,6.4,0546,6.4,0546,24.4,1725,12.3,0714
20250326,405,37.52823,126.87937,22.8,15.9,24.0,1543,7.2,0425,7.2,0425,24.0,1543,12.4,0717
20250326,406,37.66557,127.03042,56.6,13.6,25.1,1705,4.0,0601,4.0,0601,25.1,1705,12.5,2250
20250326,407,37.62186,127.09192,25.3,12.5,23.4,1557,1.9,0528,1.9,0528,23.4,1557,10.1,2304
20250326,408,37.58463,127.06036,54.0,15.7,24.3,1649,6.9,0630,6.9,0630,24.3,1649,13.0,0722
20250326,409,37.58551,127.08682,39.1,15.6,23.9,1715,7.1,0605,7.1,0605,23.9,1715,13.1,0723
20250326,410,37.49330,126.91746,41.8,15.0,24.5,1608,4.8,0604,4.8,0604,24.5,1608,11.9,0822
20250326,411,37.55165,126.92915,100.7,15.3,23.3,1550,6.5,0307,6.5,0307,23.3,1550,11.4,0718
20250326,412,37.57047,126.94078,103.1,15.0,24.0,1639,4.8,0425,4.8,0425,24.0,1639,11.7,0716
20250326,413,37.53344,127.08601,29.9,16.0,24.6,1646,7.0,0636,7.0,0636,24.6,1646,13.2,0726
20250326,414,37.61134,126.99981,128.6,14.5,23.2,1726,5.2,0414,5.2,0414,23.2,1726,12.3,0712
20250326,415,37.51955,126.97629,31.7,15.6,25.0,1618,6.5,0616,6.5,0616,25.0,1618,12.9,0727
20250326,416,37.64647,126.94273,55.0,12.5,23.8,1613,1.3,0623,1.3,0623,23.8,1613,11.1,2250
20250326,417,37.46551,126.90016,45.0,15.9,24.8,1711,6.7,0514,6.7,0514,24.8,1711,12.6,0717
20250326,418,37.52489,126.93904,10.7,15.1,23.4,1702,7.6,0440,7.6,0440,23.4,1702,12.3,0721
20250326,419,37.55236,126.98736,267.1,14.3,22.7,1549,5.2,0337,5.2,0337,22.7,1549,10.6,0800
20250326,421,37.54721,127.03885,34.7,15.8,24.0,1607,7.2,0444,7.2,0444,24.0,1607,12.7,0725
20250326,423,37.49328,126.82629,56.1,15.8,24.7,1640,5.9,0523,5.9,0523,24.7,1640,12.6,0806
20250326,424,37.63801,127.00981,69.8,14.0,23.0,1639,4.2,0553,4.2,0553,23.0,1639,12.8,0706
20250326,425,37.46347,126.98154,113.0,14.3,23.4,1557,3.3,0520,3.3,0520,23.4,1557,12.1,0735
20250327,108,37.57142,126.96580,85.7,13.7,18.6,0011,7.1,2359,13.1,0740,18.3,1522,3.7,0603
20250327,400,37.49820,127.08162,12.7,14.8,18.8,0253,8.0,2358,13.2,0728,18.8,1543,4.8,0639
20250327,401,37.48462,127.02601,33.0,14.0,18.6,0318,7.5,2351,12.8,0744,18.4,1516,4.6,0712
20250327,402,37.55556,127.14498,55.3,14.2,19.3,1547,8.2,2356,13.2,0728,19.3,1547,4.8,0640
20250327,403,37.47426,127.12538,54.0,14.4,18.6,0353,7.9,2352,13.1,0744,18.4,1523,4.7,0627
20250327,404,37.57390,126.82953,9.3,13.4,19.0,1409,7.1,2138,12.3,0714,19.0,1409,4.4,0601
20250327,405,37.52823,126.87937,22.8,13.5,18.7,0117,7.5,2141,12.4,0717,18.2,1515,4.6,0558
20250327,406,37.66557,127.03042,56.6,14.4,19.5,1550,6.9,2354,13.7,0816,19.5,1550,3.7,0536
20250327,407,37.62186,127.09192,25.3,14.1,19.7,1549,7.9,0000,13.7,0832,19.7,1549,3.9,0620
20250327,408,37.58463,127.06036,54.0,14.5,19.0,0017,7.7,2351,13.0,0722,18.9,1433,4.2,0701
20250327,409,37.58551,127.08682,39.1,14.5,18.8,1514,7.8,2358,13.1,0723,18.8,1514,4.7,0640
20250327,410,37.49330,126.91746,41.8,12.7,17.7,0102,6.0,0000,11.9,0822,17.5,1517,2.7,0558
20250327,411,37.55165,126.92915,100.7,12.4,18.2,0037,6.3,2349,11.4,0718,17.4,1438,3.2,0602
20250327,412,37.57047,126.94078,103.1,12.7,18.4,0001,6.3,2345,11.7,0716,18.4,1504,2.7,0558
20250327,413,37.53344,127.08601,29.9,14.7,19.2,0033,7.9,2357,13.2,0726,19.0,1527,4.8,0640
20250327,414,37.61134,126.99981,128.6,13.2,18.8,0001,6.3,0000,12.3,0712,17.9,1506,3.0,0620
20250327,415,37.51955,126.97629,31.7,14.0,19.3,0018,7.7,2352,12.9,0727,18.7,1543,4.5,0703
20250327,416,37.64647,126.94273,55.0,12.6,18.2,1525,5.9,2353,12.0,0716,18.2,1525,0.4,0557
20250327,417,37.46551,126.90016,45.0,13.5,18.9,0046,7.4,2210,12.6,0717,18.7,1518,4.5,0642
20250327,418,37.52489,126.93904,10.7,13.2,19.1,0017,7.5,2209,12.3,0721,17.6,1430,4.4,0707
20250327,419,37.55236,126.98736,267.1,11.4,17.7,1524,4.9,2257,10.6,0800,17.7,1524,1.8,0607
20250327,421,37.54721,127.03885,34.7,14.0,18.8,0003,7.5,2334,12.7,0725,18.6,1509,4.5,0634
20250327,423,37.49328,126.82629,56.1,13.6,18.8,0102,7.4,2147,12.6,0806,18.8,1521,4.3,0558
20250327,424,37.63801,127.00981,69.8,13.5,19.4,0058,6.4,2358,12.8,0706,18.3,1511,3.4,0609
20250327,425,37.46347,126.98154,113.0,13.4,20.0,0011,6.5,2359,12.1,0735,17.6,1525,2.7,0606
20250328,108,37.57142,126.96580,85.7,6.5,11.8,1335,3.1,2358,3.7,0603,11.8,1335,0.6,0629
20250328,400,37.49820,127.08162,12.7,7.6,13.0,1440,4.6,2355,4.8,0639,13.0,1440,1.4,0641
20250328,401,37.48462,127.02601,33.0,7.3,12.4,1336,4.6,0712,4.6,0712,12.4,1336,-99.9,0531
20250328,402,37.55556,127.14498,55.3,7.4,13.6,1429,4.2,2358,4.8,0640,13.6,1429,1.5,0554
20250328,403,37.47426,127.12538,54.0,7.3,12.4,1415,4.7,0627,4.7,0627,12.4,1415,1.3,0625
20250328,404,37.57390,126.82953,9.3,7.3,12.7,1432,3.9,2343,4.4,0601,12.7,1432,-0.5,0618
20250328,405,37.52823,126.87937,22.8,7.2,12.1,1505,4.6,0558,4.6,0558,12.1,1505,2.5,0546
20250328,406,37.66557,127.03042,56.6,6.9,13.6,1430,2.2,0000,3.7,0536,13.6,1430,-1.8,0527
20250328,407,37.62186,127.09192,25.3,7.0,13.4,1328,1.3,2355,3.9,0620,13.4,1328,-4.4,0604
20250328,408,37.58463,127.06036,54.0,7.2,12.6,1342,4.2,0701,4.2,0701,12.6,1342,2.5,0638
20250328,409,37.58551,127.08682,39.1,7.4,12.7,1450,4.7,0640,4.7,0640,12.7,1450,2.4,0449
20250328,410,37.49330,126.91746,41.8,5.5,10.4,1338,2.5,2355,2.7,0558,10.4,1338,-99.9,0615
20250328,411,37.55165,126.92915,100.7,5.9,10.8,1425,2.8,0000,3.2,0602,10.8,1425,0.9,0537
20250328,412,37.57047,126.94078,103.1,5.9,12.7,1356,1.2,2358,2.7,0558,12.7,1356,-0.6,0520
20250328,413,37.53344,127.08601,29.9,7.5,12.7,1415,4.8,0640,4.8,0640,12.7,1415,2.8,0619
20250328,414,37.61134,126.99981,128.6,5.8,11.5,1337,2.8,2359,3.0,0620,11.5,1337,0.3,0404
20250328,415,37.51955,126.97629,31.7,-99.9,-99.9,0000,-99.9,0000,4.5,0703,8.8,1133,3.1,0528
20250328,416,37.64647,126.94273,55.0,5.0,12.0,1438,-1.4,0000,0.4,0557,12.0,1438,-4.6,0530
20250328,417,37.46551,126.90016,45.0,6.9,11.6,1606,4.5,0642,4.5,0642,11.6,1606,2.1,0523
20250328,418,37.52489,126.93904,10.7,6.9,10.9,1254,4.4,0707,4.4,0707,10.9,1254,2.4,0536
20250328,419,37.55236,126.98736,267.1,4.7,10.8,1338,1.8,0607,1.8,0607,10.8,1338,-99.9,0535
20250328,421,37.54721,127.03885,34.7,7.1,12.6,1505,4.5,0634,4.5,0634,12.6,1505,2.6,0607
20250328,423,37.49328,126.82629,56.1,7.0,12.6,1422,3.5,2359,4.3,0558,12.6,1422,-99.9,0624
20250328,424,37.63801,127.00981,69.8,6.2,12.4,1453,3.3,2359,3.4,0609,12.4,1453,-1.1,0456
20250328,425,37.46347,126.98154,113.0,6.0,11.8,1454,2.2,2303,2.7,0606,11.8,1454,-1.2,0443
20250329,108,37.57142,126.96580,85.7,3.3,6.7,1502,0.6,0629,0.6,0629,6.7,1502,-1.8,0649
20250329,400,37.49820,127.08162,12.7,4.2,8.1,1449,1.4,0641,1.4,0641,8.1,1449,-0.7,0654
20250329,401,37.48462,127.02601,33.0,4.1,7.6,1205,-99.9,0531,-99.9,0531,7.6,1205,-1.6,0621
20250329,402,37.55556,127.14498,55.3,3.7,8.0,1441,1.4,2346,1.5,0554,8.0,1441,-0.7,0641
20250329,403,37.47426,127.12538,54.0,4.1,7.6,1504,1.3,0625,1.3,0625,7.6,1504,-1.1,0617
20250329,404,37.57390,126.82953,9.3,3.7,9.2,1430,-0.5,0618,-0.5,0618,9.2,1430,-1.8,0642
20250329,405,37.52823,126.87937,22.8,4.0,7.6,1432,1.5,2342,2.5,0546,7.6,1432,0.5,0411
20250329,406,37.66557,127.03042,56.6,2.9,7.9,1505,-1.8,0527,-1.8,0527,7.9,1505,-3.3,0643
20250329,407,37.62186,127.09192,25.3,2.3,7.7,1544,-4.4,0604,-4.4,0604,7.7,1544,-5.5,0552
20250329,408,37.58463,127.06036,54.0,4.0,7.3,1440,1.5,2329,2.5,0638,7.3,1440,-99.9,0624
20250329,409,37.58551,127.08682,39.1,4.0,7.3,1444,1.6,2353,2.4,0449,7.3,1444,-99.9,0614
20250329,410,37.49330,126.91746,41.8,2.3,6.0,1434,-0.5,2336,-99.9,0615,6.0,1434,-2.1,0555
20250329,411,37.55165,126.92915,100.7,3.0,6.4,0958,0.6,2319,0.9,0537,6.4,0958,-1.1,0541
20250329,412,37.57047,126.94078,103.1,2.7,7.2,1301,-0.6,0520,-0.6,0520,7.2,1301,-2.6,0546
20250329,413,37.53344,127.08601,29.9,4.2,7.4,1514,1.7,0000,2.8,0619,7.4,1514,0.1,0628
20250329,414,37.61134,126.99981,128.6,2.7,6.1,1304,0.3,0404,0.3,0404,6.1,1304,-1.9,0620
20250329,415,37.51955,126.97629,31.7,4.1,8.0,1510,1.8,2329,3.1,0528,8.0,1510,-0.2,0646
20250329,416,37.64647,126.94273,55.0,1.2,6.8,1408,-4.6,0530,-4.6,0530,6.8,1408,-5.8,0632
20250329,417,37.46551,126.90016,45.0,3.9,7.5,1353,1.5,2352,2.1,0523,7.5,1353,-0.2,0650
20250329,418,37.52489,126.93904,10.7,4.0,7.1,1500,1.6,2337,2.4,0536,7.1,1500,0.3,0625
20250329,419,37.55236,126.98736,267.1,1.7,5.7,0957,-1.1,2332,-99.9,0535,5.7,0957,-2.3,0451
20250329,421,37.54721,127.03885,34.7,3.9,7.1,1524,1.6,2343,2.6,0607,7.1,1524,-0.1,0609
20250329,423,37.49328,126.82629,56.1,3.5,8.2,1441,-99.9,0624,-99.9,0624,8.2,1441,-1.7,0646
20250329,424,37.63801,127.00981,69.8,2.6,6.3,1346,-1.1,0456,-1.1,0456,6.3,1346,-2.9,0631
20250329,425,37.46347,126.98154,113.0,2.5,7.9,1417,-1.2,0443,-1.2,0443,7.9,1417,-2.8,0618
20250330,108,37.57142,126.96580,85.7,3.3,7.6,1704,-1.8,0649,-1.8,0649,7.6,1704,1.2,0612
20250330,400,37.49820,127.08162,12.7,4.3,8.7,1645,-0.7,0654,-0.7,0654,8.7,1645,2.2,0554
20250330,401,37.48462,127.02601,33.0,4.3,8.4,1623,-1.6,0621,-1.6,0621,8.4,1623,1.7,0640
20250330,402,37.55556,127.14498,55.3,3.9,7.9,1209,-0.7,0641,-0.7,0641,7.9,1209,1.3,0553
20250330,403,37.47426,127.12538,54.0,4.1,8.1,1651,-1.1,0617,-1.1,0617,8.1,1651,2.4,0637
20250330,404,37.57390,126.82953,9.3,3.9,9.6,1546,-1.8,0642,-1.8,0642,9.6,1546,1.0,0541
20250330,405,37.52823,126.87937,22.8,4.2,8.6,1536,0.5,0411,0.5,0411,8.6,1536,4.1,0459
20250330,406,37.66557,127.03042,56.6,2.8,8.2,1757,-3.3,0643,-3.3,0643,8.2,1757,-1.4,0642
20250330,407,37.62186,127.09192,25.3,2.9,7.1,1803,-5.5,0552,-5.5,0552,7.0,1756,-2.7,0622
20250330,408,37.58463,127.06036,54.0,4.0,7.4,1711,-99.9,0624,-99.9,0624,7.4,1711,2.1,0602
20250330,409,37.58551,127.08682,39.1,4.0,7.2,1712,-99.9,0614,-99.9,0614,7.2,1712,1.9,0618
20250330,410,37.49330,126.91746,41.8,2.6,7.0,1612,-2.1,0555,-2.1,0555,7.0,1612,1.2,0540
20250330,411,37.55165,126.92915,100.7,3.3,7.9,1609,-1.1,0541,-1.1,0541,7.9,1609,2.6,0629
20250330,412,37.57047,126.94078,103.1,3.0,7.6,1629,-2.6,0546,-2.6,0546,7.6,1629,1.4,0316
20250330,413,37.53344,127.08601,29.9,4.1,8.0,1703,0.1,0628,0.1,0628,8.0,1703,2.4,0609
20250330,414,37.61134,126.99981,128.6,2.7,6.7,1719,-1.9,0620,-1.9,0620,6.7,1719,0.7,0536
20250330,415,37.51955,126.97629,31.7,4.3,8.4,1646,-0.2,0646,-0.2,0646,8.4,1646,2.5,0609
20250330,416,37.64647,126.94273,55.0,1.7,7.0,1707,-5.8,0632,-5.8,0632,7.0,1707,-2.7,0602
20250330,417,37.46551,126.90016,45.0,3.7,7.5,1611,-0.2,0650,-0.2,0650,7.5,1611,3.1,0553
20250330,418,37.52489,126.93904,10.7,4.5,8.5,1712,0.3,0625,0.3,0625,8.5,1712,4.0,0637
20250330,419,37.55236,126.98736,267.1,2.0,6.7,1637,-2.3,0451,-2.3,0451,6.7,1637,0.8,0633
20250330,421,37.54721,127.03885,34.7,4.0,7.9,1703,-0.1,0609,-0.1,0609,7.9,1703,2.6,0617
20250330,423,37.49328,126.82629,56.1,4.0,8.2,1629,-1.7,0646,-1.7,0646,8.2,1629,1.6,0632
20250330,424,37.63801,127.00981,69.8,2.4,6.6,1728,-2.9,0631,-2.9,0631,6.6,1728,-0.8,0601
20250330,425,37.46347,126.98154,113.0,2.3,7.7,1617,-2.8,0618,-2.8,0618,7.7,1617,0.2,0621
20250331,108,37.57142,126.96580,85.7,7.7,14.1,1542,1.2,0612,1.2,0612,14.1,1542,3.9,0638
20250331,400,37.49820,127.08162,12.7,8.1,14.3,1401,2.2,0554,2.2,0554,14.3,1401,3.2,0619
20250331,401,37.48462,127.02601,33.0,7.9,14.0,1453,1.7,0640,1.7,0640,14.0,1453,3.0,0410
20250331,402,37.55556,127.14498,55.3,8.1,14.2,1430,1.3,0553,1.3,0553,14.2,1430,3.2,0622
20250331,403,37.47426,127.12538,54.0,7.9,14.0,1415,2.4,0637,2.4,0637,14.0,1415,4.1,0614
20250331,404,37.57390,126.82953,9.3,7.8,14.5,1455,1.0,0541,1.0,0541,14.5,1455,4.4,0301
